pair_id,context_id,title_a,title_b,track_id_a,track_id_b,track_a_source_path,track_b_source_path,engine_decision_class,engine_recommendation_policy,engine_score,engine_confidence,engine_strategy,engine_blend_profile_auto,engine_blend_profile_explanation,engine_alternative_strategies,engine_standard_blend_allowed,engine_tempo_gate,engine_harmonic_gate,engine_tempo_feasibility,engine_tempo_relation,engine_harmonic_relation,engine_context_fit,engine_bass_conflict_risk,engine_vocal_clash_risk,engine_window_a_id,engine_window_a_type,engine_window_a(mm:ss),engine_window_b_id,engine_window_b_type,engine_window_b(mm:ss),engine_pair_window_a(mm:ss),engine_pair_window_b(mm:ss),engine_pair_score,engine_compatible_contexts,engine_policy_reasons,engine_risks,engine_warnings,dj_verdict(accept/review/reject),dj_mixability_rating,dj_transition_strategy,dj_comment
deb940c4a6052fed__ecf64aa98ccd4467,,Jorg Kuning - Mercedes (Original Mix),Bicep - CHROMA 004 ROLA (Original Mix),deb940c4a6052fed,ecf64aa98ccd4467,data/raw/Jorg Kuning - Mercedes (Original Mix).mp3,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,reject_standard_blend,suppress,0.4987,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,review,low,direct,risky,,0.5903,0.2477,deb940c4a6052fed_tw2,mix_out,5:41-5:57,ecf64aa98ccd4467_tw2,mix_in,0:00-0:09,5:41-5:57,0:00-0:09,1.567,,extreme BPM jump 29.1% breaches the shared hard limit;harmonic risk 0.73 needs masking or careful transition timing;bass conflict risk 0.59 is elevated;shared hard block triggered recommendation suppression,moderate bass conflict (0.59);harmonic risk 0.73 — risky key move;extreme BPM jump 29.1% breaches the shared hard limit;harmonic risk 0.73 needs masking or careful transition timing;bass conflict risk 0.59 is elevated;tempo gate failed — reject standard blend;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
deb940c4a6052fed__fea8b371ffd2adc5,,Jorg Kuning - Mercedes (Original Mix),Povoa - Hacked Lime (Original Mix),deb940c4a6052fed,fea8b371ffd2adc5,data/raw/Jorg Kuning - Mercedes (Original Mix).mp3,data/raw/Povoa - Hacked Lime (Original Mix).mp3,review_required,review_only,0.6674,0.69,short_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.48 favors a deliberate low-end handoff.,phrase_aligned_blend;standard_blend,True,pass,review,high,direct,unknown,,0.4808,0.2431,deb940c4a6052fed_tw2,mix_out,5:41-5:57,fea8b371ffd2adc5_tw2,mix_in,0:08-0:24,5:41-5:57,0:08-0:24,1.6098,club_peak,harmonic risk 0.57 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.48);harmonic risk 0.57 — unknown key move;harmonic risk 0.57 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
e3b089eb3589fe94__06987e170b8722e1,,Muskila - YARAO (Original Mix),BRUX (AUS) - Pull The Trigger (Original Mix),e3b089eb3589fe94,06987e170b8722e1,data/raw/Muskila - YARAO (Original Mix).mp3,data/raw/BRUX (AUS) - Pull The Trigger (Original Mix).mp3,review_required,review_only,0.6841,0.69,short_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.51 favors a deliberate low-end handoff.,phrase_aligned_blend;standard_blend,True,pass,review,high,direct,unknown,,0.509,0.1605,e3b089eb3589fe94_tw3,mix_out,3:49-4:05,06987e170b8722e1_tw2,mix_in,0:00-0:13,3:49-4:05,0:00-0:13,1.7018,festival_daytime,harmonic risk 0.55 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.51);harmonic risk 0.55 — unknown key move;harmonic risk 0.55 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
e3b089eb3589fe94__0b6db038bbd47b93,,Muskila - YARAO (Original Mix),"Fold, cu.rve - Business (Original Mix)",e3b089eb3589fe94,0b6db038bbd47b93,data/raw/Muskila - YARAO (Original Mix).mp3,"data/raw/Fold, cu.rve - Business (Original Mix).mp3",reject_standard_blend,suppress,0.658,0.69,echo_out,plain_blend,Auto mode falls back to plain blend because the engine prefers echo out over a standard overlap.,phrase_aligned_blend;standard_blend;hard_cut,False,pass,fail,high,direct,risky,,0.4893,0.1605,e3b089eb3589fe94_tw3,mix_out,3:49-4:05,0b6db038bbd47b93_tw3,mix_in,0:17-0:33,3:49-4:05,0:17-0:33,1.5525,festival_daytime,harmonic clash risk 0.76 breaches the shared hard limit;shared hard block triggered recommendation suppression,moderate bass conflict (0.49);harmonic risk 0.76 — risky key move;harmonic clash risk 0.76 breaches the shared hard limit;harmonic gate failed — exposed key clash risk;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;shared rules suggest a non-standard exit instead of a standard blend",,,,
e3b089eb3589fe94__0d74f481c29d23c7,,Muskila - YARAO (Original Mix),Butch - Schlecker (Original Mix),e3b089eb3589fe94,0d74f481c29d23c7,data/raw/Muskila - YARAO (Original Mix).mp3,data/raw/Butch - Schlecker (Original Mix).mp3,reject_standard_blend,suppress,0.6167,0.69,tempo_ramp,plain_blend,Auto mode falls back to plain blend because the engine prefers tempo ramp over a standard overlap.,echo_out;break_transition;hard_cut,False,strategy_dependent,fail,medium,direct,risky,,0.398,0.1605,e3b089eb3589fe94_tw3,mix_out,3:49-4:05,0d74f481c29d23c7_tw1,mix_out,6:12-6:22,3:49-4:05,6:12-6:22,1.7827,club_closing;club_peak;festival_daytime,effective BPM gap 7.3% needs a non-standard tempo strategy;harmonic clash risk 0.75 breaches the shared hard limit;shared hard block triggered recommendation suppression,harmonic risk 0.75 — risky key move;effective BPM gap 7.3% needs a non-standard tempo strategy;harmonic clash risk 0.75 breaches the shared hard limit;tempo relation requires a non-standard transition strategy;harmonic gate failed — exposed key clash risk;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;standard blend is risky at this BPM gap — non-standard strategy preferred; shared rules suggest a non-standard exit",,,,
e3b089eb3589fe94__4056c8ee53cfb090,,Muskila - YARAO (Original Mix),"Oscar Farrell, Mount XLR - Mod Break (Original Mix)",e3b089eb3589fe94,4056c8ee53cfb090,data/raw/Muskila - YARAO (Original Mix).mp3,"data/raw/Oscar Farrell, Mount XLR - Mod Break (Original Mix).mp3",review_required,review_only,0.6817,0.69,short_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.49 favors a deliberate low-end handoff.,phrase_aligned_blend;standard_blend,True,pass,review,high,direct,risky,,0.4923,0.1605,e3b089eb3589fe94_tw3,mix_out,3:49-4:05,4056c8ee53cfb090_tw1,mix_in,1:20-1:36,3:49-4:05,1:20-1:36,1.9464,club_closing;club_peak;festival_daytime,harmonic risk 0.70 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.49);harmonic risk 0.70 — risky key move;harmonic risk 0.70 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
e3b089eb3589fe94__48c18f8c79fc588e,,Muskila - YARAO (Original Mix),"Mala, Magugu - Militant Don (Vocal)",e3b089eb3589fe94,48c18f8c79fc588e,data/raw/Muskila - YARAO (Original Mix).mp3,"data/raw/Mala, Magugu - Militant Don (Vocal).mp3",review_required,review_only,0.6678,0.69,short_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.52 favors a deliberate low-end handoff.,phrase_aligned_blend;standard_blend,True,pass,review,high,direct,risky,,0.5185,0.1605,e3b089eb3589fe94_tw3,mix_out,3:49-4:05,48c18f8c79fc588e_tw1,mix_in,0:16-0:32,3:49-4:05,0:16-0:32,1.7494,festival_daytime,harmonic risk 0.70 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.52);harmonic risk 0.70 — risky key move;harmonic risk 0.70 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
e3b089eb3589fe94__76609e489f01f9de,,Muskila - YARAO (Original Mix),Rohaan - Got No _3 (Original Mix),e3b089eb3589fe94,76609e489f01f9de,data/raw/Muskila - YARAO (Original Mix).mp3,data/raw/Rohaan - Got No _3 (Original Mix).mp3,review_required,review_only,0.6804,0.69,short_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.46 favors a deliberate low-end handoff.,phrase_aligned_blend;standard_blend,True,pass,review,high,direct,unknown,,0.4604,0.1605,e3b089eb3589fe94_tw3,mix_out,3:49-4:05,76609e489f01f9de_tw1,bridge,1:31-1:47,3:49-4:05,1:31-1:47,1.6079,club_closing;club_peak;festival_daytime,harmonic risk 0.59 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.46);harmonic risk 0.59 — unknown key move;harmonic risk 0.59 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
e3b089eb3589fe94__79d93a2a256d0920,,Muskila - YARAO (Original Mix),Bodhi - Thirst (Original Mix),e3b089eb3589fe94,79d93a2a256d0920,data/raw/Muskila - YARAO (Original Mix).mp3,data/raw/Bodhi - Thirst (Original Mix).mp3,review_required,review_only,0.7183,0.69,standard_blend,plain_blend,Auto mode selects plain blend because standard overlap is allowed and bass or vocal conflict stays controlled.,phrase_aligned_blend;short_blend,True,pass,pass,high,direct,adjacent_same_mode,,0.4016,0.1605,e3b089eb3589fe94_tw3,mix_out,3:49-4:05,79d93a2a256d0920_tw1,mix_in,0:59-1:15,3:49-4:05,0:59-1:15,1.9285,club_peak;festival_daytime,shared rules require manual review,moderate bass conflict (0.40),"style fit unavailable (missing style labels) — neutral;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
e3b089eb3589fe94__85d8116989ea2f32,,Muskila - YARAO (Original Mix),O_Flynn - Srekye (Extended Mix),e3b089eb3589fe94,85d8116989ea2f32,data/raw/Muskila - YARAO (Original Mix).mp3,data/raw/O_Flynn - Srekye (Extended Mix).mp3,review_required,review_only,0.6597,0.69,short_blend,tops_swap,Auto mode selects tops swap because short blend prefers a tighter upper-band handoff.,phrase_aligned_blend;standard_blend,True,pass,review,high,direct,unknown,,0.418,0.1605,e3b089eb3589fe94_tw3,mix_out,3:49-4:05,85d8116989ea2f32_tw2,mix_in,0:08-0:24,3:49-4:05,0:08-0:24,1.7536,club_closing;club_peak;festival_daytime,harmonic risk 0.59 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.42);harmonic risk 0.59 — unknown key move;harmonic risk 0.59 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
e3b089eb3589fe94__a749c305f32f7d51,,Muskila - YARAO (Original Mix),AIROD - Rave Cycle (Original Mix),e3b089eb3589fe94,a749c305f32f7d51,data/raw/Muskila - YARAO (Original Mix).mp3,data/raw/AIROD - Rave Cycle (Original Mix).mp3,review_required,review_only,0.6355,0.69,phrase_aligned_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.70 favors a deliberate low-end handoff.,short_blend;echo_out,True,pass,review,medium,direct,unknown,,0.7027,0.0959,e3b089eb3589fe94_tw3,mix_out,3:49-4:05,a749c305f32f7d51_tw1,mix_in,0:00-0:09,3:49-4:05,0:00-0:09,1.9467,club_closing;club_peak;festival_daytime,harmonic risk 0.51 needs masking or careful transition timing;bass conflict risk 0.70 is elevated;shared rules require manual review,high bass conflict (0.70) — both tracks bass-heavy;harmonic risk 0.51 — unknown key move;harmonic risk 0.51 needs masking or careful transition timing;bass conflict risk 0.70 is elevated,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;tempo gap is above easy-blend range — keep the overlap disciplined",,,,
e3b089eb3589fe94__aaecfee7674ae3ed,,Muskila - YARAO (Original Mix),"TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI)",e3b089eb3589fe94,aaecfee7674ae3ed,data/raw/Muskila - YARAO (Original Mix).mp3,"data/raw/TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI).mp3",review_required,review_only,0.6261,0.69,phrase_aligned_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.65 favors a deliberate low-end handoff.,short_blend;echo_out,True,pass,review,medium,direct,risky,,0.651,0.1082,e3b089eb3589fe94_tw3,mix_out,3:49-4:05,aaecfee7674ae3ed_tw1,mix_in,0:33-0:49,3:49-4:05,0:33-0:49,2.0049,club_closing;club_peak;festival_daytime,harmonic risk 0.67 needs masking or careful transition timing;bass conflict risk 0.65 is elevated;shared rules require manual review,high bass conflict (0.65) — both tracks bass-heavy;harmonic risk 0.67 — risky key move;harmonic risk 0.67 needs masking or careful transition timing;bass conflict risk 0.65 is elevated,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;tempo gap is above easy-blend range — keep the overlap disciplined",,,,
e3b089eb3589fe94__b2d3c5c17b5e26ac,,Muskila - YARAO (Original Mix),Bodhi - 433Mhz (Original Mix),e3b089eb3589fe94,b2d3c5c17b5e26ac,data/raw/Muskila - YARAO (Original Mix).mp3,data/raw/Bodhi - 433Mhz (Original Mix).mp3,review_required,review_only,0.7025,0.69,standard_blend,plain_blend,Auto mode selects plain blend because standard overlap is allowed and bass or vocal conflict stays controlled.,phrase_aligned_blend;short_blend,True,pass,pass,high,direct,adjacent_same_mode,,0.4354,0.1605,e3b089eb3589fe94_tw3,mix_out,3:49-4:05,b2d3c5c17b5e26ac_tw2,mix_in,0:49-1:05,3:49-4:05,0:49-1:05,1.7487,festival_daytime,shared rules require manual review,moderate bass conflict (0.44),"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
e3b089eb3589fe94__deb940c4a6052fed,,Muskila - YARAO (Original Mix),Jorg Kuning - Mercedes (Original Mix),e3b089eb3589fe94,deb940c4a6052fed,data/raw/Muskila - YARAO (Original Mix).mp3,data/raw/Jorg Kuning - Mercedes (Original Mix).mp3,review_required,review_only,0.6579,0.69,short_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.61 favors a deliberate low-end handoff.,phrase_aligned_blend;standard_blend,True,pass,review,high,direct,risky,,0.6139,0.1605,e3b089eb3589fe94_tw3,mix_out,3:49-4:05,deb940c4a6052fed_tw1,mix_in,0:03-0:19,3:49-4:05,0:03-0:19,1.8428,festival_daytime,harmonic risk 0.70 needs masking or careful transition timing;bass conflict risk 0.61 is elevated;shared rules require manual review,high bass conflict (0.61) — both tracks bass-heavy;harmonic risk 0.70 — risky key move;harmonic risk 0.70 needs masking or careful transition timing;bass conflict risk 0.61 is elevated,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
e3b089eb3589fe94__ecf64aa98ccd4467,,Muskila - YARAO (Original Mix),Bicep - CHROMA 004 ROLA (Original Mix),e3b089eb3589fe94,ecf64aa98ccd4467,data/raw/Muskila - YARAO (Original Mix).mp3,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,reject_standard_blend,suppress,0.5503,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,pass,low,direct,adjacent_same_mode,,0.5903,0.1605,e3b089eb3589fe94_tw3,mix_out,3:49-4:05,ecf64aa98ccd4467_tw2,mix_in,0:00-0:09,3:49-4:05,0:00-0:09,1.7819,festival_daytime,extreme BPM jump 30.9% breaches the shared hard limit;bass conflict risk 0.59 is elevated;shared hard block triggered recommendation suppression,moderate bass conflict (0.59);extreme BPM jump 30.9% breaches the shared hard limit;bass conflict risk 0.59 is elevated;tempo gate failed — reject standard blend;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
e3b089eb3589fe94__fea8b371ffd2adc5,,Muskila - YARAO (Original Mix),Povoa - Hacked Lime (Original Mix),e3b089eb3589fe94,fea8b371ffd2adc5,data/raw/Muskila - YARAO (Original Mix).mp3,data/raw/Povoa - Hacked Lime (Original Mix).mp3,review_required,review_only,0.6437,0.69,phrase_aligned_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.48 favors a deliberate low-end handoff.,short_blend;echo_out,True,pass,review,medium,direct,unknown,,0.4808,0.1605,e3b089eb3589fe94_tw3,mix_out,3:49-4:05,fea8b371ffd2adc5_tw2,mix_in,0:08-0:24,3:49-4:05,0:08-0:24,1.7719,club_peak;festival_daytime,harmonic risk 0.54 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.48);harmonic risk 0.54 — unknown key move;harmonic risk 0.54 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;tempo gap is above easy-blend range — keep the overlap disciplined",,,,
ecf64aa98ccd4467__06987e170b8722e1,,Bicep - CHROMA 004 ROLA (Original Mix),BRUX (AUS) - Pull The Trigger (Original Mix),ecf64aa98ccd4467,06987e170b8722e1,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,data/raw/BRUX (AUS) - Pull The Trigger (Original Mix).mp3,reject_standard_blend,suppress,0.5413,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,review,low,half_time_of_b,unknown,,0.509,0.2477,ecf64aa98ccd4467_tw3,mix_out,4:38-4:49,06987e170b8722e1_tw2,mix_in,0:00-0:13,4:38-4:49,0:00-0:13,1.6615,,extreme BPM jump 25.7% breaches the shared hard limit;harmonic risk 0.58 needs masking or careful transition timing;shared hard block triggered recommendation suppression,moderate bass conflict (0.51);harmonic risk 0.58 — unknown key move;extreme BPM jump 25.7% breaches the shared hard limit;harmonic risk 0.58 needs masking or careful transition timing;tempo gate failed — reject standard blend;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
ecf64aa98ccd4467__0b6db038bbd47b93,,Bicep - CHROMA 004 ROLA (Original Mix),"Fold, cu.rve - Business (Original Mix)",ecf64aa98ccd4467,0b6db038bbd47b93,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,"data/raw/Fold, cu.rve - Business (Original Mix).mp3",reject_standard_blend,suppress,0.5073,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,fail,low,half_time_of_b,risky,,0.4893,0.2477,ecf64aa98ccd4467_tw3,mix_out,4:38-4:49,0b6db038bbd47b93_tw3,mix_in,0:17-0:33,4:38-4:49,0:17-0:33,1.4976,,extreme BPM jump 25.7% breaches the shared hard limit;harmonic clash risk 0.80 breaches the shared hard limit;shared hard block triggered recommendation suppression,moderate bass conflict (0.49);harmonic risk 0.80 — risky key move;extreme BPM jump 25.7% breaches the shared hard limit;harmonic clash risk 0.80 breaches the shared hard limit;tempo gate failed — reject standard blend;harmonic gate failed — exposed key clash risk;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
ecf64aa98ccd4467__0d74f481c29d23c7,,Bicep - CHROMA 004 ROLA (Original Mix),Butch - Schlecker (Original Mix),ecf64aa98ccd4467,0d74f481c29d23c7,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,data/raw/Butch - Schlecker (Original Mix).mp3,reject_standard_blend,suppress,0.5251,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,fail,low,half_time_of_b,risky,,0.398,0.2477,ecf64aa98ccd4467_tw3,mix_out,4:38-4:49,0d74f481c29d23c7_tw1,mix_out,6:12-6:22,4:38-4:49,6:12-6:22,1.7722,club_closing;club_peak,extreme BPM jump 32.9% breaches the shared hard limit;harmonic clash risk 0.78 breaches the shared hard limit;shared hard block triggered recommendation suppression,harmonic risk 0.78 — risky key move;extreme BPM jump 32.9% breaches the shared hard limit;harmonic clash risk 0.78 breaches the shared hard limit;tempo gate failed — reject standard blend;harmonic gate failed — exposed key clash risk;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
ecf64aa98ccd4467__4056c8ee53cfb090,,Bicep - CHROMA 004 ROLA (Original Mix),"Oscar Farrell, Mount XLR - Mod Break (Original Mix)",ecf64aa98ccd4467,4056c8ee53cfb090,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,"data/raw/Oscar Farrell, Mount XLR - Mod Break (Original Mix).mp3",reject_standard_blend,suppress,0.5258,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,review,low,half_time_of_b,risky,,0.4923,0.2477,ecf64aa98ccd4467_tw3,mix_out,4:38-4:49,4056c8ee53cfb090_tw1,mix_in,1:20-1:36,4:38-4:49,1:20-1:36,1.8782,club_closing;club_peak,extreme BPM jump 29.5% breaches the shared hard limit;harmonic risk 0.67 needs masking or careful transition timing;shared hard block triggered recommendation suppression,moderate bass conflict (0.49);harmonic risk 0.67 — risky key move;extreme BPM jump 29.5% breaches the shared hard limit;harmonic risk 0.67 needs masking or careful transition timing;tempo gate failed — reject standard blend;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
ecf64aa98ccd4467__48c18f8c79fc588e,,Bicep - CHROMA 004 ROLA (Original Mix),"Mala, Magugu - Militant Don (Vocal)",ecf64aa98ccd4467,48c18f8c79fc588e,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,"data/raw/Mala, Magugu - Militant Don (Vocal).mp3",reject_standard_blend,suppress,0.5004,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,review,low,half_time_of_b,risky,,0.5185,0.2477,ecf64aa98ccd4467_tw3,mix_out,4:38-4:49,48c18f8c79fc588e_tw1,mix_in,0:16-0:32,4:38-4:49,0:16-0:32,1.6592,,extreme BPM jump 25.7% breaches the shared hard limit;harmonic risk 0.67 needs masking or careful transition timing;shared hard block triggered recommendation suppression,moderate bass conflict (0.52);harmonic risk 0.67 — risky key move;extreme BPM jump 25.7% breaches the shared hard limit;harmonic risk 0.67 needs masking or careful transition timing;tempo gate failed — reject standard blend;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
ecf64aa98ccd4467__76609e489f01f9de,,Bicep - CHROMA 004 ROLA (Original Mix),Rohaan - Got No _3 (Original Mix),ecf64aa98ccd4467,76609e489f01f9de,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,data/raw/Rohaan - Got No _3 (Original Mix).mp3,reject_standard_blend,suppress,0.5304,0.62,reset,plain_blend,Auto mode falls back to plain blend because the engine prefers reset over a standard overlap.,echo_out;hard_cut,False,fail,review,low,half_time_of_b,unknown,,0.4604,0.2477,ecf64aa98ccd4467_tw3,mix_out,4:38-4:49,76609e489f01f9de_tw1,bridge,1:31-1:47,4:38-4:49,1:31-1:47,1.5535,club_closing;club_peak,extreme BPM jump 25.7% breaches the shared hard limit;harmonic risk 0.61 needs masking or careful transition timing;shared hard block triggered recommendation suppression,moderate bass conflict (0.46);harmonic risk 0.61 — unknown key move;extreme BPM jump 25.7% breaches the shared hard limit;harmonic risk 0.61 needs masking or careful transition timing;tempo gate failed — reject standard blend;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
